k_features,var_smoothing,threshold,Accuracy,Precision,Recall,F1-score,AUC,Score
4,1e-09,0.5500000000000003,0.7308631921824105,0.7620396600566572,0.6636513157894737,0.7094505494505494,0.7930821572580645,0.7094505494505494
4,1e-09,0.5600000000000003,0.7280130293159609,0.7634615384615384,0.6529605263157895,0.7039007092198581,0.7930821572580645,0.7039007092198581
4,1e-09,0.5700000000000003,0.7263843648208469,0.7693069306930693,0.6389802631578947,0.6981132075471698,0.7930821572580645,0.6981132075471698
4,1e-09,0.5800000000000003,0.7243485342019544,0.7747196738022426,0.625,0.6918525261720528,0.7930821572580645,0.6918525261720528
4,1e-09,0.5900000000000003,0.7194625407166124,0.7747653806047967,0.6110197368421053,0.6832183908045978,0.7930821572580645,0.6832183908045978
4,1e-09,0.6000000000000003,0.7129478827361564,0.7756202804746494,0.5912828947368421,0.6710219318712086,0.7930821572580645,0.6710219318712086
4,1e-09,0.6100000000000003,0.7100977198697068,0.7769230769230769,0.5814144736842105,0.665098777046096,0.7930821572580645,0.665098777046096
4,1e-09,0.6200000000000003,0.7076547231270358,0.7785234899328859,0.5723684210526315,0.6597156398104264,0.7930821572580645,0.6597156398104264
4,1e-09,0.6300000000000003,0.7035830618892508,0.7811059907834101,0.5575657894736842,0.6506717850287909,0.7930821572580645,0.6506717850287909
4,1e-09,0.6400000000000003,0.7003257328990228,0.7857142857142857,0.5427631578947368,0.642023346303502,0.7930821572580645,0.642023346303502
4,1e-09,0.6500000000000004,0.6982899022801303,0.7906976744186046,0.53125,0.6355140186915887,0.7930821572580645,0.6355140186915887
4,1e-09,0.6600000000000004,0.6950325732899023,0.7951959544879899,0.5172697368421053,0.6268061783756852,0.7930821572580645,0.6268061783756852
4,1e-09,0.6700000000000004,0.6917752442996743,0.7976653696498055,0.5057565789473685,0.6190236537493711,0.7930821572580645,0.6190236537493711
4,1e-09,0.6800000000000004,0.6856677524429967,0.8024523160762943,0.484375,0.6041025641025641,0.7930821572580645,0.6041025641025641
4,1e-09,0.6900000000000004,0.6840390879478827,0.8064066852367688,0.4761513157894737,0.5987590486039297,0.7930821572580645,0.5987590486039297
4,1e-09,0.7000000000000004,0.6795602605863192,0.8086330935251799,0.4621710526315789,0.5881737310308739,0.7930821572580645,0.5881737310308739
4,1e-08,0.3,0.6934039087947883,0.6375519904931669,0.8824013157894737,0.7402552604346325,0.7930821572580645,0.7402552604346325
4,1e-08,0.31,0.6970684039087948,0.6430303030303031,0.8725328947368421,0.7404047452896024,0.7930821572580645,0.7404047452896024
4,1e-08,0.32,0.7011400651465798,0.6478527607361964,0.868421052631579,0.7420941672522839,0.7930821572580645,0.7420941672522839
4,1e-08,0.33,0.7039902280130294,0.6523364485981309,0.8610197368421053,0.7422899680964198,0.7930821572580645,0.7422899680964198
4,1e-08,0.34,0.7096905537459284,0.6609085092770314,0.8495065789473685,0.7434328895286075,0.7930821572580645,0.7434328895286075
4,1e-08,0.35000000000000003,0.7121335504885994,0.6657980456026059,0.8404605263157895,0.7430025445292621,0.7930821572580645,0.7430025445292621
