k_features,var_smoothing,threshold,Accuracy,Precision,Recall,F1-score,AUC,Score
9,0.001,0.55,0.753257328990228,0.7877358490566038,0.6866776315789473,0.7337434094903338,0.827236974745331,0.7526855630923479
9,0.001,0.56,0.7504071661237784,0.7901828681424446,0.6751644736842105,0.7281596452328161,0.827236974745331,0.7491970033009911
9,0.001,0.5700000000000001,0.751628664495114,0.7982283464566929,0.6669407894736842,0.7267025089605735,0.827236974745331,0.749574711775602
9,0.001,0.5800000000000001,0.7528501628664495,0.80788675429727,0.6570723684210527,0.7247165532879819,0.827236974745331,0.7498960907790754
9,0.001,0.5900000000000001,0.753257328990228,0.8137860082304527,0.6504934210526315,0.7230347349177332,0.827236974745331,0.7497907947050201
9,0.001,0.6000000000000001,0.748371335504886,0.8160676532769556,0.6348684210526315,0.7141535615171137,0.827236974745331,0.7442172823185632
9,0.001,0.6100000000000001,0.746742671009772,0.8186695278969958,0.6274671052631579,0.7104283054003725,0.827236974745331,0.7422075464964306
9,0.001,0.6200000000000001,0.7414495114006515,0.8181818181818182,0.6143092105263158,0.7017379051197746,0.827236974745331,0.7363757723899833
9,0.001,0.6300000000000001,0.7361563517915309,0.8183856502242153,0.600328947368421,0.6925996204933587,0.827236974745331,0.7304469802854383
9,0.001,0.6400000000000001,0.7357491856677525,0.8232611174458381,0.59375,0.6899187768752987,0.827236974745331,0.7296428708828512
9,0.001,0.6500000000000001,0.7337133550488599,0.8282710280373832,0.5830592105263158,0.6843629343629344,0.827236974745331,0.7270415247663486
9,0.001,0.6600000000000001,0.7320846905537459,0.8321428571428572,0.5748355263157895,0.6799610894941635,0.827236974745331,0.7249932773901376
9,0.001,0.6700000000000002,0.7308631921824105,0.8413284132841329,0.5625,0.6742237555446032,0.827236974745331,0.7231792766722337
9,0.001,0.6800000000000002,0.7267915309446255,0.8410513141426783,0.5526315789473685,0.6669975186104218,0.827236974745331,0.7186155360811671
